,station,station_name,station_code,ts_lat,ts_long,delay,ws,ws_name,ws_code,ws_lat,ws_long,windspeed,mean_temp,percipitation,visibility,wind_direction
13,http://www.group15_KD_tr_onto/ASDZ,Amsterdam Zuid station,ASDZ,52.3389,4.87306,1.11,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
14,http://www.group15_KD_tr_onto/ASD,Amsterdam Centraal station,ASD,52.3783,4.9,1.3677581863979849,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
15,http://www.group15_KD_tr_onto/ASSP,Amsterdam Science Park railway station,ASSP,52.3525,4.94861,0.6216216216216216,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
16,http://www.group15_KD_tr_onto/ASS,Amsterdam Sloterdijk station,ASS,52.3892,4.83806,0.7432735426008968,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
17,http://www.group15_KD_tr_onto/BLL,Bloemendaal railway station,BLL,52.4042,4.6275,0.717948717948718,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
18,http://www.group15_KD_tr_onto/BV,Beverwijk railway station,BV,52.4783,4.65611,0.2647058823529412,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
19,http://www.group15_KD_tr_onto/CAS,Castricum railway station,CAS,52.5456,4.65889,0.9519650655021834,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
20,http://www.group15_KD_tr_onto/DMNZ,Diemen Zuid station,DMNZ,52.3303,4.95639,1.0058823529411764,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
21,http://www.group15_KD_tr_onto/DMN,Diemen railway station,DMN,52.3453,4.96694,0.5513513513513514,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
22,http://www.group15_KD_tr_onto/HAD,Heemstede-Aerdenhout railway station,HAD,52.3597,4.60694,0.0,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
23,http://www.group15_KD_tr_onto/HFD,Hoofddorp railway station,HFD,52.2933,4.7,0.9637462235649547,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
24,http://www.group15_KD_tr_onto/HIL,Hillegom railway station,HIL,52.3028,4.56583,0.0,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
25,http://www.group15_KD_tr_onto/HK,Heemskerk railway station,HK,52.4947,4.68611,0.3333333333333333,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
26,http://www.group15_KD_tr_onto/HLMS,Haarlem Spaarnwoude railway station,HLMS,52.3828,4.67111,0.44155844155844154,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
27,http://www.group15_KD_tr_onto/HLM,Haarlem railway station,HLM,52.3878,4.63889,0.31901840490797545,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
28,http://www.group15_KD_tr_onto/HLO,Heiloo railway station,HLO,52.6,4.70083,0.9944444444444445,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
29,http://www.group15_KD_tr_onto/HWZB,Halfweg-Zwanenburg railway station,HWZB,52.3847,4.75167,0.38311688311688313,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
30,http://www.group15_KD_tr_onto/NVP,Nieuw-Vennep railway station,NVP,52.2597,4.64556,1.3245033112582782,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
31,http://www.group15_KD_tr_onto/OVN,Overveen railway station,OVN,52.3908,4.60778,0.2857142857142857,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
32,http://www.group15_KD_tr_onto/PMR,Purmerend railway station,PMR,52.5033,4.95417,0.7142857142857143,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
33,http://www.group15_KD_tr_onto/PMW,Purmerend Weidevenne railway station,PMW,52.4967,4.93667,0.7472527472527473,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
34,http://www.group15_KD_tr_onto/RAI,Amsterdam RAI station,RAI,52.3367,4.89056,1.3176470588235294,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
35,http://www.group15_KD_tr_onto/SHL,Schiphol Airport railway station,SHL,52.3089,4.76167,1.5398230088495575,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
36,http://www.group15_KD_tr_onto/SPTN,Santpoort Noord railway station,SPTN,52.4428,4.63917,0.3717948717948718,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
37,http://www.group15_KD_tr_onto/SPTZ,Santpoort Zuid railway station,SPTZ,52.4194,4.63167,0.3717948717948718,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
38,http://www.group15_KD_tr_onto/UTG,Uitgeest railway station,UTG,52.5219,4.70278,0.7034482758620689,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
39,http://www.group15_KD_tr_onto/WM,Wormerveer railway station,WM,52.4892,4.79278,1.5488721804511278,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
40,http://www.group15_KD_tr_onto/WP,Weesp railway station,WP,52.3131,5.04361,0.7055555555555556,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
41,http://www.group15_KD_tr_onto/ZD,Zaandam railway station,ZD,52.4389,4.81472,0.8930635838150289,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
42,http://www.group15_KD_tr_onto/ZVT,Zandvoort aan Zee railway station,ZVT,52.3758,4.53139,0.24705882352941178,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,60,111,0,57,8
43,http://www.group15_KD_tr_onto/AKL,Arkel railway station,AKL,51.8719,4.99278,0.11538461538461539,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
44,http://www.group15_KD_tr_onto/BHV,Bilthoven railway station,BHV,52.13,5.20528,0.7248322147651006,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
45,http://www.group15_KD_tr_onto/BKL,Breukelen railway station,BKL,52.17,4.99056,0.5857988165680473,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
46,http://www.group15_KD_tr_onto/BNK,Bunnik railway station,BNK,52.0631,5.19556,0.5634920634920635,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
47,http://www.group15_KD_tr_onto/BSD,Beesd railway station,BSD,51.8992,5.195,0.34615384615384615,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
48,http://www.group15_KD_tr_onto/CL,Culemborg railway station,CL,51.9472,5.22722,0.0,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
49,http://www.group15_KD_tr_onto/DB,Driebergen-Zeist railway station,DB,52.065,5.26,0.8693181818181818,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
50,http://www.group15_KD_tr_onto/GDM,Geldermalsen railway station,GDM,51.8839,5.27083,0.16846652267818574,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
51,http://www.group15_KD_tr_onto/HTN,Houten railway station,HTN,52.0344,5.16778,0.0782608695652174,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
52,http://www.group15_KD_tr_onto/LDM,Leerdam railway station,LDM,51.8947,5.09333,0.2692307692307692,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
53,http://www.group15_KD_tr_onto/MAS,Maarssen railway station,MAS,52.1358,5.03306,0.366412213740458,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
54,http://www.group15_KD_tr_onto/UTLR,Utrecht Leidsche Rijn railway station,UTLR,52.0983,5.06917,0.09022556390977443,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
55,http://www.group15_KD_tr_onto/UTO,Utrecht Overvecht railway station,UTO,52.11,5.12528,0.6175548589341693,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
56,http://www.group15_KD_tr_onto/UTT,Utrecht Terwijde railway station,UTT,52.1008,5.04306,0.06060606060606061,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
57,http://www.group15_KD_tr_onto/UTVR,Utrecht Vaartsche Rijn railway station,UTVR,52.0786,5.1225,0.302158273381295,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
58,http://www.group15_KD_tr_onto/UTZL,Utrecht Zuilen railway station,UTZL,52.1031,5.08917,0.42748091603053434,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
59,http://www.group15_KD_tr_onto/UT,Utrecht Centraal railway station,UT,52.0892,5.10972,0.7334479793637145,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
60,http://www.group15_KD_tr_onto/VTN,Vleuten railway station,VTN,52.1031,5.01194,0.11363636363636363,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
61,http://www.group15_KD_tr_onto/WD,Woerden railway station,WD,52.0847,4.89306,0.2564102564102564,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
62,http://www.group15_KD_tr_onto/ZBM,Zaltbommel railway station,ZBM,51.8069,5.26472,0.6842105263157895,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,108,0,57,3
63,http://www.group15_KD_tr_onto/BKF,Bovenkarspel Flora railway station,BKF,52.6958,5.25306,0.9629629629629629,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
64,http://www.group15_KD_tr_onto/BKG,Bovenkarspel-Grootebroek railway station,BKG,52.695,5.23611,0.9259259259259259,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
65,http://www.group15_KD_tr_onto/EKZ,Enkhuizen railway station,EKZ,52.6994,5.28778,0.9487179487179487,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
66,http://www.group15_KD_tr_onto/HKS,Hoogkarspel railway station,HKS,52.6906,5.18389,0.9629629629629629,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
67,http://www.group15_KD_tr_onto/HNP,Hindeloopen railway station,HNP,52.9461,5.42306,0.10869565217391304,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
68,http://www.group15_KD_tr_onto/HN,Hoorn railway station,HN,52.645,5.05472,0.7536945812807881,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
69,http://www.group15_KD_tr_onto/IJT,IJlst railway station,IJT,53.0147,5.61639,0.1956521739130435,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
70,http://www.group15_KD_tr_onto/KMW,Koudum-Molkwerum railway station,KMW,52.9022,5.41056,0.17391304347826086,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
71,http://www.group15_KD_tr_onto/STV,Stavoren railway station,STV,52.8867,5.35972,0.08695652173913043,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
72,http://www.group15_KD_tr_onto/WK,Workum railway station,WK,52.9714,5.45583,0.2391304347826087,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
73,http://www.group15_KD_tr_onto/WV,Wolvega railway station,WV,52.8797,6.00472,0.22388059701492538,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,70,90,0,56,6
74,http://www.group15_KD_tr_onto/ALMB,Almere Buiten railway station,ALMB,52.3942,5.27778,1.1281138790035588,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
75,http://www.group15_KD_tr_onto/ALMM,Almere Muziekwijk railway station,ALMM,52.3675,5.19028,0.82,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
76,http://www.group15_KD_tr_onto/ALMO,Almere Oostvaarders railway station,ALMO,52.4028,5.3,1.163265306122449,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
77,http://www.group15_KD_tr_onto/ALMP,Almere Parkwijk railway station,ALMP,52.3767,5.24444,1.0,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
78,http://www.group15_KD_tr_onto/ALM,Almere Centrum railway station,ALM,52.375,5.21778,1.08,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
79,http://www.group15_KD_tr_onto/DL,Dalfsen railway station,DL,52.4981,6.25861,0.2894736842105263,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
80,http://www.group15_KD_tr_onto/DRON,Dronten railway station,DRON,52.5339,5.72306,0.5,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
81,http://www.group15_KD_tr_onto/EML,Ermelo railway station,EML,52.3011,5.61444,1.0410958904109588,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
82,http://www.group15_KD_tr_onto/HDE,'t Harde railway station,HDE,52.4089,5.89306,0.6438356164383562,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
83,http://www.group15_KD_tr_onto/HD,Harderwijk railway station,HD,52.3375,5.61972,0.9615384615384616,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
84,http://www.group15_KD_tr_onto/KPNZ,Kampen Zuid railway station,KPNZ,52.5342,5.91583,0.22115384615384615,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
85,http://www.group15_KD_tr_onto/KPN,Kampen railway station,KPN,52.5597,5.92111,0.0,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
86,http://www.group15_KD_tr_onto/LLS,Lelystad Centrum railway station,LLS,52.5078,5.47333,2.1120689655172415,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
87,http://www.group15_KD_tr_onto/MP,Meppel railway station,MP,52.6914,6.1975,0.7393364928909952,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
88,http://www.group15_KD_tr_onto/NS,Nunspeet railway station,NS,52.3708,5.78472,0.7945205479452054,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
89,http://www.group15_KD_tr_onto/OMN,Ommen railway station,OMN,52.5094,6.41694,0.6447368421052632,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
90,http://www.group15_KD_tr_onto/PT,Putten railway station,PT,52.2653,5.57611,0.7671232876712328,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
91,http://www.group15_KD_tr_onto/WZ,Wezep railway station,WZ,52.4536,6.00222,0.6438356164383562,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
92,http://www.group15_KD_tr_onto/ZLSH,Zwolle Stadshagen railway station,ZLSH,52.5279,6.05108,0.0,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
93,http://www.group15_KD_tr_onto/ZL,Zwolle railway station,ZL,52.5053,6.09056,0.6177606177606177,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,104,0,60,9
94,http://www.group15_KD_tr_onto/AKM,Akkrum railway station,AKM,53.0472,5.84306,0.23880597014925373,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
95,http://www.group15_KD_tr_onto/DEI,Deinum railway station,DEI,53.1886,5.72778,0.17647058823529413,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
96,http://www.group15_KD_tr_onto/DRP,Dronryp railway station,DRP,53.1775,5.63472,0.08823529411764706,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
97,http://www.group15_KD_tr_onto/FN,Franeker railway station,FN,53.1822,5.54944,0.0,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
98,http://www.group15_KD_tr_onto/GW,Grou-Jirnsum railway station,GW,53.0897,5.82222,0.22388059701492538,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
99,http://www.group15_KD_tr_onto/HDG,Hurdegaryp railway station,HDG,53.2186,5.93472,0.3088235294117647,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
100,http://www.group15_KD_tr_onto/HLG,Harlingen railway station,HLG,53.1703,5.42528,0.029411764705882353,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
101,http://www.group15_KD_tr_onto/HR,Heerenveen railway station,HR,52.9606,5.91528,0.6666666666666666,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
102,http://www.group15_KD_tr_onto/LW,Leeuwarden railway station,LW,53.1958,5.79111,0.5422885572139303,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
103,http://www.group15_KD_tr_onto/MG,Mantgum railway station,MG,53.1297,5.71333,0.546875,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
104,http://www.group15_KD_tr_onto/SK,Sneek railway station,SK,53.0322,5.65167,0.509090909090909,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,81,0,50,6
105,http://www.group15_KD_tr_onto/AHPR,Arnhem Presikhaaf railway station,AHPR,51.9875,5.94306,0.24271844660194175,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
106,http://www.group15_KD_tr_onto/AHZ,Arnhem Zuid railway station,AHZ,51.9542,5.85167,0.38181818181818183,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
107,http://www.group15_KD_tr_onto/AML,Almelo railway station,AML,52.3572,6.655,0.5402843601895735,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
108,http://www.group15_KD_tr_onto/APD,Apeldoorn railway station,APD,52.2092,5.96944,0.7102272727272727,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
109,http://www.group15_KD_tr_onto/ATN,Aalten railway station,ATN,51.9211,6.57806,0.24324324324324326,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
110,http://www.group15_KD_tr_onto/BMN,Brummen railway station,BMN,52.0908,6.14694,0.21359223300970873,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
111,http://www.group15_KD_tr_onto/BN,Borne railway station,BN,52.2983,6.74833,0.11842105263157894,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
112,http://www.group15_KD_tr_onto/CK,Cuijk railway station,CK,51.7264,5.87417,0.11842105263157894,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
113,http://www.group15_KD_tr_onto/DA,Daarlerveen railway station,DA,52.4411,6.57583,0.14814814814814814,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
114,http://www.group15_KD_tr_onto/DDN,Delden railway station,DDN,52.26,6.71444,0.38666666666666666,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
115,http://www.group15_KD_tr_onto/DID,Didam railway station,DID,51.9333,6.13222,0.5271317829457365,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
116,http://www.group15_KD_tr_onto/DR,Dieren railway station,DR,52.045,6.10333,0.29523809523809524,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
117,http://www.group15_KD_tr_onto/DTC,Doetinchem railway station,DTC,51.9583,6.29528,0.53,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
118,http://www.group15_KD_tr_onto/DVN,Duiven railway station,DVN,51.9433,6.01417,0.6124031007751938,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
119,http://www.group15_KD_tr_onto/DV,Deventer railway station,DV,52.2572,6.16083,0.7168458781362007,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
120,http://www.group15_KD_tr_onto/ED,Ede-Wageningen railway station,ED,52.0278,5.67194,0.5754716981132075,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
121,http://www.group15_KD_tr_onto/EST,Elst railway station,EST,51.9167,5.855,0.29646017699115046,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
122,http://www.group15_KD_tr_onto/ES,Enschede railway station,ES,52.2222,6.89,0.6216216216216216,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
123,http://www.group15_KD_tr_onto/GBR,Glanerbrug railway station,GBR,52.2186,6.97389,0.0,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
124,http://www.group15_KD_tr_onto/GDR,Gaanderen railway station,GDR,51.9308,6.34778,0.527027027027027,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
125,http://www.group15_KD_tr_onto/GO,Goor railway station,GO,52.2303,6.58444,0.4722222222222222,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
126,http://www.group15_KD_tr_onto/HGL,Hengelo railway station,HGL,52.2619,6.79417,0.325,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
127,http://www.group15_KD_tr_onto/HMN,Hemmen-Dodewaard railway station,HMN,51.9222,5.67333,0.140625,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
128,http://www.group15_KD_tr_onto/HNO,Heino railway station,HNO,52.4269,6.22194,0.0,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
129,http://www.group15_KD_tr_onto/HON,Holten railway station,HON,52.2839,6.42056,1.1527777777777777,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
130,http://www.group15_KD_tr_onto/KBK,Klarenbeek railway station,KBK,52.1778,6.08417,0.078125,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
131,http://www.group15_KD_tr_onto/KLP,Veenendaal-De Klomp railway station,KLP,52.0458,5.57389,0.8076923076923077,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
132,http://www.group15_KD_tr_onto/KTR,Kesteren railway station,KTR,51.9314,5.58361,0.09375,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
133,http://www.group15_KD_tr_onto/LC,Lochem railway station,LC,52.1667,6.42583,0.6,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
134,http://www.group15_KD_tr_onto/LTV,Lichtenvoorde-Groenlo railway station,LTV,52.0117,6.59639,0.13043478260869565,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
135,http://www.group15_KD_tr_onto/MMLH,Mook-Molenhoek railway station,MMLH,51.7647,5.8775,0.2894736842105263,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
136,http://www.group15_KD_tr_onto/NM,Nijmegen railway station,NM,51.8433,5.8525,0.48548812664907653,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
137,http://www.group15_KD_tr_onto/NVD,Nijverdal railway station,NVD,52.3656,6.47028,0.0,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
138,http://www.group15_KD_tr_onto/ODZ,Oldenzaal railway station,ODZ,52.3061,6.93361,0.0,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
139,http://www.group15_KD_tr_onto/OP,Opheusden railway station,OP,51.9261,5.63694,0.109375,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,60,110,0,56,360
