,station,station_name,station_code,ts_lat,ts_long,delay,ws,ws_name,ws_code,ws_lat,ws_long,windspeed,mean_temp,percipitation,visibility,wind_direction
33,http://www.group15_KD_tr_onto/PMW,Purmerend Weidevenne railway station,PMW,52.4967,4.93667,0.6883116883116883,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
34,http://www.group15_KD_tr_onto/RAI,Amsterdam RAI station,RAI,52.3367,4.89056,0.7985074626865671,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
35,http://www.group15_KD_tr_onto/SHL,Schiphol Airport railway station,SHL,52.3089,4.76167,1.5899632802937576,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
36,http://www.group15_KD_tr_onto/SPTN,Santpoort Noord railway station,SPTN,52.4428,4.63917,0.9125,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
37,http://www.group15_KD_tr_onto/SPTZ,Santpoort Zuid railway station,SPTZ,52.4194,4.63167,0.9625,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
38,http://www.group15_KD_tr_onto/UTG,Uitgeest railway station,UTG,52.5219,4.70278,0.6411764705882353,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
39,http://www.group15_KD_tr_onto/WM,Wormerveer railway station,WM,52.4892,4.79278,1.011111111111111,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
40,http://www.group15_KD_tr_onto/WP,Weesp railway station,WP,52.3131,5.04361,0.8611111111111112,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
41,http://www.group15_KD_tr_onto/ZD,Zaandam railway station,ZD,52.4389,4.81472,0.6282051282051282,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
42,http://www.group15_KD_tr_onto/ZVT,Zandvoort aan Zee railway station,ZVT,52.3758,4.53139,0.7349397590361446,http://www.group15_KD_tr_onto/240,Schiphol,240,52.318,4.79,50,227,-1,70,105
43,http://www.group15_KD_tr_onto/AKL,Arkel railway station,AKL,51.8719,4.99278,0.4105263157894737,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
44,http://www.group15_KD_tr_onto/BHV,Bilthoven railway station,BHV,52.13,5.20528,0.9932885906040269,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
45,http://www.group15_KD_tr_onto/BKL,Breukelen railway station,BKL,52.17,4.99056,0.3073394495412844,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
46,http://www.group15_KD_tr_onto/BNK,Bunnik railway station,BNK,52.0631,5.19556,0.19117647058823528,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
47,http://www.group15_KD_tr_onto/BSD,Beesd railway station,BSD,51.8992,5.195,0.29473684210526313,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
48,http://www.group15_KD_tr_onto/CL,Culemborg railway station,CL,51.9472,5.22722,1.0121951219512195,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
49,http://www.group15_KD_tr_onto/DB,Driebergen-Zeist railway station,DB,52.065,5.26,0.4263959390862944,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
50,http://www.group15_KD_tr_onto/GDM,Geldermalsen railway station,GDM,51.8839,5.27083,1.04739336492891,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
51,http://www.group15_KD_tr_onto/HTN,Houten railway station,HTN,52.0344,5.16778,1.4484536082474226,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
52,http://www.group15_KD_tr_onto/LDM,Leerdam railway station,LDM,51.8947,5.09333,0.3894736842105263,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
53,http://www.group15_KD_tr_onto/MAS,Maarssen railway station,MAS,52.1358,5.03306,0.15172413793103448,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
54,http://www.group15_KD_tr_onto/UTLR,Utrecht Leidsche Rijn railway station,UTLR,52.0983,5.06917,0.696551724137931,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
55,http://www.group15_KD_tr_onto/UTO,Utrecht Overvecht railway station,UTO,52.11,5.12528,0.6749116607773852,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
56,http://www.group15_KD_tr_onto/UTT,Utrecht Terwijde railway station,UTT,52.1008,5.04306,0.6689655172413793,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
57,http://www.group15_KD_tr_onto/UTVR,Utrecht Vaartsche Rijn railway station,UTVR,52.0786,5.1225,0.896969696969697,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
58,http://www.group15_KD_tr_onto/UTZL,Utrecht Zuilen railway station,UTZL,52.1031,5.08917,0.10416666666666667,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
59,http://www.group15_KD_tr_onto/UT,Utrecht Centraal railway station,UT,52.0892,5.10972,1.2019315188762072,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
60,http://www.group15_KD_tr_onto/VTN,Vleuten railway station,VTN,52.1031,5.01194,0.7241379310344828,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
61,http://www.group15_KD_tr_onto/WD,Woerden railway station,WD,52.0847,4.89306,0.5186335403726708,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
62,http://www.group15_KD_tr_onto/ZBM,Zaltbommel railway station,ZBM,51.8069,5.26472,1.1948051948051948,http://www.group15_KD_tr_onto/260,De Bilt,260,52.1,5.18,50,228,-1,62,124
63,http://www.group15_KD_tr_onto/BKF,Bovenkarspel Flora railway station,BKF,52.6958,5.25306,0.18681318681318682,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
64,http://www.group15_KD_tr_onto/BKG,Bovenkarspel-Grootebroek railway station,BKG,52.695,5.23611,0.24175824175824176,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
65,http://www.group15_KD_tr_onto/EKZ,Enkhuizen railway station,EKZ,52.6994,5.28778,0.3409090909090909,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
66,http://www.group15_KD_tr_onto/HKS,Hoogkarspel railway station,HKS,52.6906,5.18389,0.3516483516483517,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
67,http://www.group15_KD_tr_onto/HNP,Hindeloopen railway station,HNP,52.9461,5.42306,0.8260869565217391,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
68,http://www.group15_KD_tr_onto/HN,Hoorn railway station,HN,52.645,5.05472,0.405,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
69,http://www.group15_KD_tr_onto/IJT,IJlst railway station,IJT,53.0147,5.61639,0.5652173913043478,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
70,http://www.group15_KD_tr_onto/KMW,Koudum-Molkwerum railway station,KMW,52.9022,5.41056,0.5434782608695652,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
71,http://www.group15_KD_tr_onto/STV,Stavoren railway station,STV,52.8867,5.35972,1.2173913043478262,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
72,http://www.group15_KD_tr_onto/WK,Workum railway station,WK,52.9714,5.45583,0.9347826086956522,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
73,http://www.group15_KD_tr_onto/WV,Wolvega railway station,WV,52.8797,6.00472,0.44776119402985076,http://www.group15_KD_tr_onto/267,Stavoren,267,52.898,5.384,50,218,17,59,81
74,http://www.group15_KD_tr_onto/ALMB,Almere Buiten railway station,ALMB,52.3942,5.27778,0.4306930693069307,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
75,http://www.group15_KD_tr_onto/ALMM,Almere Muziekwijk railway station,ALMM,52.3675,5.19028,0.511520737327189,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
76,http://www.group15_KD_tr_onto/ALMO,Almere Oostvaarders railway station,ALMO,52.4028,5.3,0.49122807017543857,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
77,http://www.group15_KD_tr_onto/ALMP,Almere Parkwijk railway station,ALMP,52.3767,5.24444,0.4900662251655629,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
78,http://www.group15_KD_tr_onto/ALM,Almere Centrum railway station,ALM,52.375,5.21778,0.8,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
79,http://www.group15_KD_tr_onto/DL,Dalfsen railway station,DL,52.4981,6.25861,0.25,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
80,http://www.group15_KD_tr_onto/DRON,Dronten railway station,DRON,52.5339,5.72306,0.5066666666666667,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
81,http://www.group15_KD_tr_onto/EML,Ermelo railway station,EML,52.3011,5.61444,1.9863013698630136,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
82,http://www.group15_KD_tr_onto/HDE,'t Harde railway station,HDE,52.4089,5.89306,1.5616438356164384,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
83,http://www.group15_KD_tr_onto/HD,Harderwijk railway station,HD,52.3375,5.61972,1.9615384615384615,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
84,http://www.group15_KD_tr_onto/KPNZ,Kampen Zuid railway station,KPNZ,52.5342,5.91583,0.4533333333333333,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
85,http://www.group15_KD_tr_onto/KPN,Kampen railway station,KPN,52.5597,5.92111,0.3157894736842105,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
86,http://www.group15_KD_tr_onto/LLS,Lelystad Centrum railway station,LLS,52.5078,5.47333,1.0391061452513966,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
87,http://www.group15_KD_tr_onto/MP,Meppel railway station,MP,52.6914,6.1975,0.954337899543379,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
88,http://www.group15_KD_tr_onto/NS,Nunspeet railway station,NS,52.3708,5.78472,1.904109589041096,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
89,http://www.group15_KD_tr_onto/OMN,Ommen railway station,OMN,52.5094,6.41694,0.7717391304347826,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
90,http://www.group15_KD_tr_onto/PT,Putten railway station,PT,52.2653,5.57611,1.6986301369863013,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
91,http://www.group15_KD_tr_onto/WZ,Wezep railway station,WZ,52.4536,6.00222,1.5342465753424657,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
92,http://www.group15_KD_tr_onto/ZLSH,Zwolle Stadshagen railway station,ZLSH,52.5279,6.05108,0.3684210526315789,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
93,http://www.group15_KD_tr_onto/ZL,Zwolle railway station,ZL,52.5053,6.09056,1.2584493041749503,http://www.group15_KD_tr_onto/269,Lelystad,269,52.458,5.52,50,228,54,58,121
94,http://www.group15_KD_tr_onto/AKM,Akkrum railway station,AKM,53.0472,5.84306,0.5074626865671642,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
95,http://www.group15_KD_tr_onto/DEI,Deinum railway station,DEI,53.1886,5.72778,0.27941176470588236,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
96,http://www.group15_KD_tr_onto/DRP,Dronryp railway station,DRP,53.1775,5.63472,0.23529411764705882,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
97,http://www.group15_KD_tr_onto/FN,Franeker railway station,FN,53.1822,5.54944,0.1323529411764706,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
98,http://www.group15_KD_tr_onto/GW,Grou-Jirnsum railway station,GW,53.0897,5.82222,0.44776119402985076,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
99,http://www.group15_KD_tr_onto/HDG,Hurdegaryp railway station,HDG,53.2186,5.93472,1.6142857142857143,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
100,http://www.group15_KD_tr_onto/HLG,Harlingen railway station,HLG,53.1703,5.42528,0.04411764705882353,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
101,http://www.group15_KD_tr_onto/HR,Heerenveen railway station,HR,52.9606,5.91528,0.6413793103448275,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
102,http://www.group15_KD_tr_onto/LW,Leeuwarden railway station,LW,53.1958,5.79111,0.6926829268292682,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
103,http://www.group15_KD_tr_onto/MG,Mantgum railway station,MG,53.1297,5.71333,0.390625,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
104,http://www.group15_KD_tr_onto/SK,Sneek railway station,SK,53.0322,5.65167,0.509090909090909,http://www.group15_KD_tr_onto/270,Leeuwarden,270,53.224,5.752,50,221,0,59,102
105,http://www.group15_KD_tr_onto/AHPR,Arnhem Presikhaaf railway station,AHPR,51.9875,5.94306,0.6944444444444444,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
106,http://www.group15_KD_tr_onto/AHZ,Arnhem Zuid railway station,AHZ,51.9542,5.85167,0.6376811594202898,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
107,http://www.group15_KD_tr_onto/AML,Almelo railway station,AML,52.3572,6.655,1.4224422442244224,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
108,http://www.group15_KD_tr_onto/APD,Apeldoorn railway station,APD,52.2092,5.96944,1.5326633165829147,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
109,http://www.group15_KD_tr_onto/ATN,Aalten railway station,ATN,51.9211,6.57806,0.13513513513513514,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
110,http://www.group15_KD_tr_onto/BMN,Brummen railway station,BMN,52.0908,6.14694,0.5,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
111,http://www.group15_KD_tr_onto/BN,Borne railway station,BN,52.2983,6.74833,0.3333333333333333,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
112,http://www.group15_KD_tr_onto/CK,Cuijk railway station,CK,51.7264,5.87417,0.40217391304347827,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
113,http://www.group15_KD_tr_onto/DA,Daarlerveen railway station,DA,52.4411,6.57583,0.7407407407407407,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
114,http://www.group15_KD_tr_onto/DDN,Delden railway station,DDN,52.26,6.71444,1.1388888888888888,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
115,http://www.group15_KD_tr_onto/DID,Didam railway station,DID,51.9333,6.13222,0.11627906976744186,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
116,http://www.group15_KD_tr_onto/DR,Dieren railway station,DR,52.045,6.10333,1.1685393258426966,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
117,http://www.group15_KD_tr_onto/DTC,Doetinchem railway station,DTC,51.9583,6.29528,0.25,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
118,http://www.group15_KD_tr_onto/DVN,Duiven railway station,DVN,51.9433,6.01417,0.20930232558139536,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
119,http://www.group15_KD_tr_onto/DV,Deventer railway station,DV,52.2572,6.16083,2.0604026845637584,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
120,http://www.group15_KD_tr_onto/ED,Ede-Wageningen railway station,ED,52.0278,5.67194,0.2803738317757009,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
121,http://www.group15_KD_tr_onto/EST,Elst railway station,EST,51.9167,5.855,0.47738693467336685,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
122,http://www.group15_KD_tr_onto/ES,Enschede railway station,ES,52.2222,6.89,1.0392156862745099,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
123,http://www.group15_KD_tr_onto/GBR,Glanerbrug railway station,GBR,52.2186,6.97389,0.0,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
124,http://www.group15_KD_tr_onto/GDR,Gaanderen railway station,GDR,51.9308,6.34778,0.12162162162162163,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
125,http://www.group15_KD_tr_onto/GO,Goor railway station,GO,52.2303,6.58444,0.9577464788732394,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
126,http://www.group15_KD_tr_onto/HGL,Hengelo railway station,HGL,52.2619,6.79417,1.043859649122807,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
127,http://www.group15_KD_tr_onto/HMN,Hemmen-Dodewaard railway station,HMN,51.9222,5.67333,0.0625,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
128,http://www.group15_KD_tr_onto/HNO,Heino railway station,HNO,52.4269,6.22194,0.020202020202020204,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
129,http://www.group15_KD_tr_onto/HON,Holten railway station,HON,52.2839,6.42056,2.891891891891892,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
130,http://www.group15_KD_tr_onto/KBK,Klarenbeek railway station,KBK,52.1778,6.08417,0.046875,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
131,http://www.group15_KD_tr_onto/KLP,Veenendaal-De Klomp railway station,KLP,52.0458,5.57389,0.3333333333333333,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
132,http://www.group15_KD_tr_onto/KTR,Kesteren railway station,KTR,51.9314,5.58361,0.03125,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
133,http://www.group15_KD_tr_onto/LC,Lochem railway station,LC,52.1667,6.42583,0.6714285714285714,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
134,http://www.group15_KD_tr_onto/LTV,Lichtenvoorde-Groenlo railway station,LTV,52.0117,6.59639,0.17391304347826086,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
135,http://www.group15_KD_tr_onto/MMLH,Mook-Molenhoek railway station,MMLH,51.7647,5.8775,0.46808510638297873,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
136,http://www.group15_KD_tr_onto/NM,Nijmegen railway station,NM,51.8433,5.8525,1.12707182320442,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
137,http://www.group15_KD_tr_onto/NVD,Nijverdal railway station,NVD,52.3656,6.47028,0.32,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
138,http://www.group15_KD_tr_onto/ODZ,Oldenzaal railway station,ODZ,52.3061,6.93361,0.35526315789473684,http://www.group15_KD_tr_onto/275,Deelen,275,52.056,5.873,50,226,64,57,139
